DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
201420562;11/20/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201421410;12/08/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201416400;08/30/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201419768;11/04/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201421372;12/08/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201408487;03/18/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201419475;10/29/2020 12:00:00 AM;Pacific    ;ATTEMPTED ROBBERY                                       
201419309;10/21/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201414681;07/31/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201421336;12/08/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201400574;02/24/2020 12:00:00 AM;Pacific    ;ARSON                                                   
201417333;09/14/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201416597;09/03/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201408762;03/23/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201406796;02/17/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201410574;05/07/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201400993;11/01/2020 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         
201410837;05/13/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201410757;04/17/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201414827;08/03/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201410754;05/11/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201421044;11/28/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201414189;07/21/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201417307;09/16/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201418090;09/30/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201415733;08/19/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201420128;11/11/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201405060;01/19/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201420845;11/23/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201412740;06/21/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201410072;04/26/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201415845;08/21/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201415467;08/13/2020 12:00:00 AM;Pacific    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201413390;07/06/2020 12:00:00 AM;Pacific    ;BURGLARY, ATTEMPTED                                     
201415969;08/23/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201410426;05/04/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201420655;11/22/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201412991;06/29/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201418819;10/16/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201420092;11/11/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201421279;11/30/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201415751;08/19/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201412965;06/28/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
211404207;01/05/2021 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201407181;02/24/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201411530;05/28/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201406660;02/15/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201419176;10/23/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201421297;12/07/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201406445;02/10/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201417915;09/28/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201420770;11/25/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201407712;03/02/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201420302;11/15/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201405928;02/03/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201409654;04/16/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201413280;07/05/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201417379;09/17/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201420775;11/25/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201410155;04/28/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201405644;01/26/2020 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         
201407981;03/09/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201406606;02/14/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201407690;03/04/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201407681;02/23/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201408404;03/17/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 
201414709;08/01/2020 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         
201418970;10/19/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201406268;02/08/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201410680;05/09/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201416508;09/01/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201411166;05/20/2020 12:00:00 AM;Pacific    ;DRUNK ROLL                                              
201420515;11/19/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201408400;03/17/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201411653;05/31/2020 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          
201400811;07/11/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               
201414664;07/30/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201416542;09/02/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201416575;09/01/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201417864;09/27/2020 12:00:00 AM;Pacific    ;RAPE, FORCIBLE                                          
211406774;02/15/2021 12:00:00 AM;Pacific    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
201418312;09/07/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201400704;05/17/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201413242;07/04/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201419065;10/20/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201407534;03/01/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201417942;09/28/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201417832;09/25/2020 12:00:00 AM;Pacific    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
201417346;09/16/2020 12:00:00 AM;Pacific    ;ATTEMPTED ROBBERY                                       
201410180;04/27/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201420740;11/24/2020 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         
211406361;02/11/2021 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201410240;04/28/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               
201421672;12/15/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201409051;03/31/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               
201420818;11/26/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201414895;08/04/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201417865;09/27/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201411346;05/23/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201417463;09/19/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201408914;03/27/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201417806;09/13/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201405856;02/01/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201419016;10/20/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201409534;04/11/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - ATTEMPT                      
201412961;06/28/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201420546;11/20/2020 12:00:00 AM;Pacific    ;DISTURBING THE PEACE                                    
201417877;09/26/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201400883;08/29/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201407643;03/03/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201416211;08/26/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201411513;05/27/2020 12:00:00 AM;Pacific    ;DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01    
201411992;06/07/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201408481;03/17/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201417156;09/13/2020 12:00:00 AM;Pacific    ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ
201420545;11/19/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201408766;03/23/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201410063;04/24/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201414732;08/01/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201418200;10/04/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201412053;06/09/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201420646;11/22/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201409662;04/13/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201421028;11/30/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201416925;09/09/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201412238;06/13/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201414055;07/20/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201410866;05/14/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201408627;03/20/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201413839;07/15/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201410382;05/02/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201414960;08/05/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201415981;08/23/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201421561;12/13/2020 12:00:00 AM;Pacific    ;BURGLARY, ATTEMPTED                                     
201422299;12/29/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 
201419477;10/29/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201415068;08/07/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201409085;03/31/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201413214;07/04/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201409305;04/05/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201420439;11/06/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201420704;11/23/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201416971;09/09/2020 12:00:00 AM;Pacific    ;ATTEMPTED ROBBERY                                       
201407158;02/24/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201414684;07/31/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201405396;01/24/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201416613;09/03/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201421114;12/02/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201415114;08/07/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
211405337;01/22/2021 12:00:00 AM;Pacific    ;BUNCO, GRAND THEFT                                      
201404955;01/17/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201408928;03/27/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201416074;08/25/2020 12:00:00 AM;Pacific    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201405471;01/25/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201421704;12/16/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201411365;05/24/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201422256;12/28/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201411490;05/27/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER            
201419946;11/08/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201406650;02/14/2020 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         
201400983;10/26/2020 12:00:00 AM;Pacific    ;VEHICLE - ATTEMPT STOLEN                                
201406231;02/07/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201415436;08/13/2020 12:00:00 AM;Pacific    ;VIOLATION OF RESTRAINING ORDER                          
201414851;08/03/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201420375;11/13/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201420294;11/15/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201414110;07/20/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201417531;09/21/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201405710;01/24/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201421488;12/07/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201409129;04/02/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201418884;10/18/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201420442;11/03/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201412575;06/20/2020 12:00:00 AM;Pacific    ;CREDIT CARDS, FRAUD USE ($950.01 & OVER)                
201416184;08/26/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201414367;07/26/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201411067;05/18/2020 12:00:00 AM;Pacific    ;EXTORTION                                               
201412065;06/09/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201404267;01/05/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201417884;09/27/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201420389;11/17/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201406466;02/11/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201408794;03/25/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 
201412814;06/22/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201417181;09/14/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201418952;10/19/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201407760;03/04/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201414283;07/23/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201408494;03/19/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201419610;11/02/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201404842;01/14/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201414089;07/19/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201416583;09/01/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201408724;03/17/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201412494;06/19/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201408910;03/27/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201418805;10/16/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201407179;02/24/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201416825;09/07/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201414026;07/19/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201413230;07/04/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
211409822;04/14/2021 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201414659;07/30/2020 12:00:00 AM;Pacific    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201406696;02/16/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201408196;03/13/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201409251;04/03/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201417770;09/25/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201406617;02/14/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201405453;01/25/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201414706;08/01/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201414773;08/01/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201417034;09/08/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201415985;08/15/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201410935;05/15/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201409166;03/30/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201404907;01/16/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201418196;10/04/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201408668;03/21/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201413223;07/03/2020 12:00:00 AM;Pacific    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
201407250;02/25/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201419955;11/06/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201410374;05/03/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201412832;06/25/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201421668;12/14/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201419053;10/21/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201404110;01/02/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201411341;05/23/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201413891;07/16/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201420340;11/14/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201417093;09/12/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201415759;08/19/2020 12:00:00 AM;Pacific    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201420953;11/25/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201420490;11/16/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201414339;07/24/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - ATTEMPT                      
201421895;12/20/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201421500;12/11/2020 12:00:00 AM;Pacific    ;OTHER MISCELLANEOUS CRIME                               
201404235;01/04/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201417286;09/16/2020 12:00:00 AM;Pacific    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201409760;04/18/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201419446;10/29/2020 12:00:00 AM;Pacific    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201420846;11/23/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201421881;12/20/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201406023;02/04/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201415797;08/19/2020 12:00:00 AM;Pacific    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201404533;01/09/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201411028;05/17/2020 12:00:00 AM;Pacific    ;TRESPASSING                                             
201418541;10/10/2020 12:00:00 AM;Pacific    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201410048;04/25/2020 12:00:00 AM;Pacific    ;DRIVING WITHOUT OWNER CONSENT (DWOC)                    
201409192;04/02/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201407344;02/27/2020 12:00:00 AM;Pacific    ;EXTORTION                                               
201413497;07/08/2020 12:00:00 AM;Pacific    ;VIOLATION OF COURT ORDER                                
201419867;10/30/2020 12:00:00 AM;Pacific    ;THEFT OF IDENTITY                                       
201406455;02/11/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201415858;08/19/2020 12:00:00 AM;Pacific    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201407699;02/28/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201420867;11/27/2020 12:00:00 AM;Pacific    ;BATTERY - SIMPLE ASSAULT                                
201411316;05/23/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201420840;11/27/2020 12:00:00 AM;Pacific    ;BRANDISH WEAPON                                         
201419652;11/03/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201411158;05/19/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201413706;07/13/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
201409389;04/08/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 
201421709;12/16/2020 12:00:00 AM;Pacific    ;BIKE - STOLEN                                           
201405203;01/22/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 
201408771;03/23/2020 12:00:00 AM;Pacific    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201413573;07/10/2020 12:00:00 AM;Pacific    ;VEHICLE - STOLEN                                        
211404407;01/09/2021 12:00:00 AM;Pacific    ;BURGLARY                                                
201415011;08/06/2020 12:00:00 AM;Pacific    ;BURGLARY                                                
201419973;11/06/2020 12:00:00 AM;Pacific    ;BURGLARY FROM VEHICLE                                   
201418773;10/15/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201419570;11/01/2020 12:00:00 AM;Pacific    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201418710;10/14/2020 12:00:00 AM;Pacific    ;ROBBERY                                                 
