DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
210609108;04/29/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
210608143;04/09/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210606439;02/28/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210612815;07/16/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210616278;09/22/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210607396;03/23/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210616761;10/01/2021 12:00:00 AM;Hollywood  ;SEXUAL PENETRATION W/FOREIGN OBJECT                     
210605588;02/08/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210620539;12/18/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210616336;09/23/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210610107;05/22/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210607101;03/16/2021 12:00:00 AM;Hollywood  ;TRESPASSING                                             
210619022;11/13/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210619069;11/14/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210620425;12/15/2021 12:00:00 AM;Hollywood  ;BIKE - STOLEN                                           
210614401;08/16/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210605670;02/10/2021 12:00:00 AM;Hollywood  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
210620268;12/11/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210619995;12/05/2021 12:00:00 AM;Hollywood  ;OTHER MISCELLANEOUS CRIME                               
210611059;06/10/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210615439;09/05/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210613440;07/28/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210606116;02/20/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
210605305;02/02/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210607139;03/17/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
210619391;11/21/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210617502;10/17/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210606575;03/03/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210614768;08/20/2021 12:00:00 AM;Hollywood  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
210610313;05/27/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210611369;06/17/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210609544;05/09/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210613981;08/08/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
220605338;01/30/2022 12:00:00 AM;Hollywood  ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
210611762;06/25/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210616130;09/20/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210613644;08/01/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210609623;05/10/2021 12:00:00 AM;Hollywood  ;BRANDISH WEAPON                                         
210608816;04/23/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210617066;10/07/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210618002;10/26/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210607378;03/22/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210605431;02/04/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210618618;11/03/2021 12:00:00 AM;Hollywood  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
210619377;11/20/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210611965;06/30/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210607377;03/23/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210617649;10/19/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210619548;11/22/2021 12:00:00 AM;Hollywood  ;BIKE - STOLEN                                           
210606926;03/11/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210618941;11/12/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210611697;06/24/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210619387;11/21/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210618756;11/07/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210616113;09/19/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210605052;01/28/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210612837;07/17/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210606218;02/23/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210615798;09/12/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210620332;12/13/2021 12:00:00 AM;Hollywood  ;BURGLARY, ATTEMPTED                                     
230608945;04/25/2023 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210611108;06/12/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210620567;12/18/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210617308;10/13/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210612163;07/04/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
230606537;02/18/2023 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210610862;05/27/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210619084;11/14/2021 12:00:00 AM;Hollywood  ;CHILD NEGLECT (SEE 300 W.I.C.)                          
210613455;07/28/2021 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210618146;10/28/2021 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210606270;02/24/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210619646;11/27/2021 12:00:00 AM;Hollywood  ;TRESPASSING                                             
210617720;10/21/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210610537;06/01/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210619610;11/26/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210609145;04/30/2021 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210604700;01/19/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210612155;07/03/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210614429;08/17/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210619009;11/13/2021 12:00:00 AM;Hollywood  ;OTHER MISCELLANEOUS CRIME                               
210614185;08/11/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210612222;07/05/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210607500;03/25/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210616729;10/01/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210610629;06/02/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210613495;07/29/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210604738;01/20/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210617002;10/06/2021 12:00:00 AM;Hollywood  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
210604867;01/22/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210619570;11/23/2021 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210608169;04/05/2021 12:00:00 AM;Hollywood  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
210611848;06/27/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210606564;03/03/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220607533;03/17/2022 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210615141;08/28/2021 12:00:00 AM;Hollywood  ;OTHER MISCELLANEOUS CRIME                               
210608362;04/13/2021 12:00:00 AM;Hollywood  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
210619220;11/09/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210619285;11/18/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210607013;03/14/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210619378;11/21/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
220608011;03/22/2022 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210620335;12/13/2021 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210619487;11/23/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210620768;12/24/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
210610180;05/24/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210605623;02/07/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210606495;03/01/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210607930;04/06/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210620313;12/13/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
210615824;09/13/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210605550;02/06/2021 12:00:00 AM;Hollywood  ;OTHER MISCELLANEOUS CRIME                               
210613221;07/24/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
210615778;09/12/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210619982;12/05/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210610908;06/08/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210618968;11/12/2021 12:00:00 AM;Hollywood  ;TRESPASSING                                             
210604985;01/23/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
210605668;02/10/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210609615;05/09/2021 12:00:00 AM;Hollywood  ;BRANDISH WEAPON                                         
210608013;04/07/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210611263;06/14/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210614317;08/15/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210605029;01/27/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210614832;08/24/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210616624;09/28/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210609000;04/27/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210609932;05/18/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210618829;11/09/2021 12:00:00 AM;Hollywood  ;VIOLATION OF RESTRAINING ORDER                          
210614169;08/12/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210617237;10/11/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210615715;09/11/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210618514;11/03/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210618438;11/02/2021 12:00:00 AM;Hollywood  ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ
210615460;09/05/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210609180;05/01/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210616918;10/04/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210618228;10/31/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210617774;10/22/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210618921;11/11/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210611319;06/16/2021 12:00:00 AM;Hollywood  ;BRANDISH WEAPON                                         
210609493;05/07/2021 12:00:00 AM;Hollywood  ;RECKLESS DRIVING                                        
210619259;11/16/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
210608281;04/12/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210610241;05/25/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210617588;10/18/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
210611105;06/11/2021 12:00:00 AM;Hollywood  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
210618463;10/26/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210606217;02/23/2021 12:00:00 AM;Hollywood  ;OTHER MISCELLANEOUS CRIME                               
210604036;01/02/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210613510;07/23/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210619846;12/01/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210606914;03/12/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210610809;06/06/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210600692;10/16/2021 12:00:00 AM;Hollywood  ;SHOTS FIRED AT INHABITED DWELLING                       
210608902;04/24/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210605276;02/02/2021 12:00:00 AM;Hollywood  ;DISTURBING THE PEACE                                    
210612399;07/09/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210618888;11/10/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210612741;07/15/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
210613555;07/30/2021 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210612248;07/06/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210617546;10/18/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210604679;01/18/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210620094;12/07/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210605703;02/10/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
240607929;03/28/2024 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210619202;11/17/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
210619415;11/19/2021 12:00:00 AM;Hollywood  ;PICKPOCKET                                              
210615049;08/27/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210606786;03/08/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210605402;02/02/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210618805;11/09/2021 12:00:00 AM;Hollywood  ;BATTERY WITH SEXUAL CONTACT                             
210607763;03/31/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210608116;04/09/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210613993;08/08/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210616167;09/20/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210617247;10/11/2021 12:00:00 AM;Hollywood  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
210606452;02/28/2021 12:00:00 AM;Hollywood  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
210608467;04/13/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210619407;11/20/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210614744;08/23/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210600645;08/16/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210620652;12/21/2021 12:00:00 AM;Hollywood  ;INDECENT EXPOSURE                                       
210610906;06/07/2021 12:00:00 AM;Hollywood  ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
210611047;05/20/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210616509;09/26/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210600802;12/04/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210613326;07/26/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210620764;12/24/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210619790;11/29/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210613058;07/21/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210610092;05/22/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210618771;11/08/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210605133;01/29/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
210604773;01/21/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210618263;10/31/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210613141;07/23/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210616173;09/20/2021 12:00:00 AM;Hollywood  ;BURGLARY, ATTEMPTED                                     
210614833;08/24/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210615720;09/11/2021 12:00:00 AM;Hollywood  ;RAPE, FORCIBLE                                          
210605048;01/28/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210616207;09/21/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210613038;07/19/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210619045;11/14/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210611280;06/07/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210604334;01/09/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210617470;10/16/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
210619031;11/14/2021 12:00:00 AM;Hollywood  ;TRESPASSING                                             
210620678;12/22/2021 12:00:00 AM;Hollywood  ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
210619827;12/01/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210617581;10/18/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
220607716;03/21/2022 12:00:00 AM;Hollywood  ;BURGLARY                                                
210614405;08/14/2021 12:00:00 AM;Hollywood  ;OTHER MISCELLANEOUS CRIME                               
210618854;11/09/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210606121;02/20/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210608914;04/25/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
210615950;09/14/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210605612;02/08/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210610414;05/29/2021 12:00:00 AM;Hollywood  ;INDECENT EXPOSURE                                       
210608901;04/24/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220606336;02/20/2022 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210620178;12/10/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210611575;06/21/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210610429;05/30/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210604848;01/23/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210614735;08/23/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210605781;02/12/2021 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      
210604383;01/11/2021 12:00:00 AM;Hollywood  ;ATTEMPTED ROBBERY                                       
210613128;07/23/2021 12:00:00 AM;Hollywood  ;ATTEMPTED ROBBERY                                       
210612898;07/18/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210610139;05/23/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210612501;07/10/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210609847;05/15/2021 12:00:00 AM;Hollywood  ;EXTORTION                                               
210605201;01/31/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210619347;11/19/2021 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
210613087;07/21/2021 12:00:00 AM;Hollywood  ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
210609764;05/14/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210607388;03/23/2021 12:00:00 AM;Hollywood  ;BURGLARY                                                
210619577;11/25/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210619477;11/19/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210611858;06/27/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210618919;11/11/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210615011;08/27/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210609008;04/27/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210618955;11/12/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210607138;03/17/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210617170;10/09/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210604897;01/24/2021 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                
210612143;07/04/2021 12:00:00 AM;Hollywood  ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
220605080;01/25/2022 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210609919;05/18/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210609001;04/27/2021 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
210605895;02/15/2021 12:00:00 AM;Hollywood  ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
210606347;02/26/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210606883;03/11/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210608243;04/07/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210610148;05/23/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210612341;07/08/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210617490;10/16/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       
210611768;06/25/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210607256;03/20/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   
210617193;10/10/2021 12:00:00 AM;Hollywood  ;TRESPASSING                                             
210619606;11/26/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210619427;11/21/2021 12:00:00 AM;Hollywood  ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
210614814;08/19/2021 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
210605558;02/06/2021 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       
210605615;02/09/2021 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        
210617143;10/08/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210611492;06/19/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
210618494;11/02/2021 12:00:00 AM;Hollywood  ;ROBBERY                                                 
